config	inst	time	count	best	spr	hv	gd	
NSGA	I1	1097901	88	0.0221	0.6258	0.4603	0.0052	
NSGA	I1	1094957	96	0.0221	0.6099	0.4724	0.0043	
NSGA	I1	1097405	91	0.0074	0.5677	0.4666	0.0043	
NSGA	I1	1098278	83	0.0221	0.6399	0.4648	0.0041	
NSGA	I1	1101191	93	0.0000	0.6343	0.4615	0.0049	
NSGA	I1	1096362	101	0.0147	0.6652	0.4676	0.0043	
NSGA	I1	1095377	96	0.0221	0.6439	0.4624	0.0043	
NSGA	I1	1097014	90	0.0368	0.6708	0.4669	0.0044	
NSGA	I1	1093206	83	0.0147	0.5888	0.4712	0.0042	
NSGA	I1	1099063	97	0.0294	0.5765	0.4638	0.0044	
NSGA	I1	1101036	94	0.0147	0.5860	0.4676	0.0043	
NSGA	I1	1096799	103	0.0221	0.6628	0.4691	0.0044	
NSGA	I1	1285359	82	0.0221	0.6378	0.4708	0.0044	
NSGA	I1	1213972	95	0.0147	0.6111	0.4685	0.0045	
NSGA	I1	1103769	92	0.0000	0.5800	0.4509	0.0050	
NSGA	I1	1110688	86	0.0294	0.6634	0.4685	0.0043	
NSGA	I1	1105700	105	0.0147	0.6741	0.4646	0.0041	
NSGA	I1	1104035	86	0.0441	0.6188	0.4712	0.0044	
NSGA	I1	1105009	93	0.0074	0.5743	0.4668	0.0043	
NSGA	I1	1101761	93	0.0588	0.6325	0.4690	0.0042	
NSGA	I1	1103736	103	0.0368	0.7509	0.4619	0.0054	
